file	verb	verb/token	adj	adj/token	noun	noun/token	pronoun	pronoun/token	adv	adv/token	adv_particle	adv_particle/token	conj_coord	conj_coord/token	prep_or_conj_subord	prep_or_conj_subord/token	numeral	numeral/token	det	det/token	there_existential	there_existential/token	interj	interj/token	verb/(adj+.01)	verb/(adv+.01)	verb/(noun+.01)	verb/(pronoun+.01)	adj/(noun+.01)	adj/(pronoun+.01)	adj/(adv+.01)	noun/(pronoun+.01)	noun/(adv+.01)	adv/(pronoun+.01)	conj_coord/(prep_or_conj_subord+.01)
elliott_smith.txt.tkzd.21.txt	48	0.2513089005	7	0.0366492147	30	0.1570680628	26	0.1361256545	16	0.0837696335	3	0.0157068063	7	0.0366492147	21	0.109947644	1	0.0052356021	14	0.0732984293	0	0	0	0	6.847360913	2.9981261711	1.5994668444	1.84544406	0.2332555815	0.2691272587	0.4372267333	1.1534025375	1.873828857	0.61514802	0.3331746787
elliott_smith.txt.tkzd.22.txt	52	0.2300884956	11	0.0486725664	24	0.1061946903	41	0.1814159292	17	0.0752212389	0	0	1	0.0044247788	28	0.1238938053	0	0	19	0.0840707965	0	0	0	0	4.7229791099	3.0570252793	2.1657642649	1.2679834187	0.4581424407	0.2682272616	0.6466784245	0.5852231163	1.4109347443	0.4145330407	0.0357015352
elliott_smith.txt.tkzd.23.txt	34	0.1878453039	12	0.0662983425	28	0.1546961326	29	0.1602209945	12	0.0662983425	3	0.0165745856	4	0.0220994475	17	0.0939226519	0	0	15	0.0828729282	1	0.0055248619	0	0	2.8309741882	2.8309741882	1.2138521956	1.1720096518	0.428418422	0.4136504654	0.9991673605	0.9651844192	2.3313905079	0.4136504654	0.2351557907
elliott_smith.txt.tkzd.24.txt	26	0.2015503876	12	0.0930232558	20	0.1550387597	16	0.1240310078	7	0.0542635659	0	0	4	0.0310077519	10	0.0775193798	1	0.007751938	12	0.0930232558	0	0	0	0	2.1648626145	3.7089871612	1.2993503248	1.6239850094	0.5997001499	0.7495315428	1.7118402283	1.249219238	2.8530670471	0.4372267333	0.3996003996
elliott_smith.txt.tkzd.25.txt	26	0.156626506	5	0.0301204819	40	0.2409638554	14	0.0843373494	13	0.078313253	2	0.0120481928	3	0.0180722892	16	0.0963855422	0	0	13	0.078313253	0	0	0	0	5.1896207585	1.998462721	0.6498375406	1.8558172734	0.1249687578	0.3568879372	0.384319754	2.8551034975	3.0745580323	0.9279086367	0.1873828857
elliott_smith.txt.tkzd.26.txt	41	0.2411764706	7	0.0411764706	18	0.1058823529	32	0.1882352941	20	0.1176470588	0	0	3	0.0176470588	14	0.0823529412	0	0	6	0.0352941176	1	0.0058823529	0	0	5.8487874465	2.0489755122	2.2765130483	1.2808497345	0.3886729595	0.218681662	0.3498250875	0.5623242737	0.8995502249	0.6248047485	0.2141327623
elliott_smith.txt.tkzd.27.txt	48	0.1818181818	19	0.071969697	55	0.2083333333	33	0.125	12	0.0454545455	2	0.0075757576	1	0.0037878788	22	0.0833333333	0	0	28	0.1060606061	0	0	0	0	2.524986849	3.9966694421	0.8725686239	1.4541048167	0.345391747	0.5755831566	1.5820149875	1.6661617692	4.5795170691	0.3635262042	0.0454338937
elliott_smith.txt.tkzd.28.txt	14	0.1196581197	2	0.0170940171	25	0.2136752137	20	0.1709401709	8	0.0683760684	0	0	4	0.0341880342	18	0.1538461538	0	0	11	0.094017094	0	0	0	0	6.9651741294	1.747815231	0.5597760896	0.6996501749	0.0799680128	0.099950025	0.2496878901	1.2493753123	3.1210986267	0.3998001	0.222098834
elliott_smith.txt.tkzd.29.txt	22	0.1788617886	2	0.0162601626	36	0.2926829268	14	0.1138211382	2	0.0162601626	1	0.0081300813	1	0.0081300813	11	0.0894308943	0	0	11	0.0894308943	0	0	0	0	10.9452736318	10.9452736318	0.6109414052	1.5703069236	0.0555401277	0.1427551749	0.9950248756	2.5695931478	17.9104477612	0.1427551749	0.0908265213
elliott_smith.txt.tkzd.3.txt	56	0.261682243	5	0.023364486	30	0.1401869159	34	0.1588785047	11	0.0514018692	1	0.0046728972	2	0.0093457944	18	0.0841121495	0	0	17	0.0794392523	0	0	0	0	11.1776447106	5.0862851953	1.8660446518	1.6465745369	0.1666111296	0.1470155837	0.4541326067	0.8820935019	2.7247956403	0.323434284	0.111049417
elliott_smith.txt.tkzd.30.txt	39	0.1764705882	12	0.0542986425	36	0.1628959276	28	0.1266968326	13	0.0588235294	1	0.0045248869	2	0.0090497738	27	0.1221719457	0	0	24	0.1085972851	0	0	0	0	3.2472939217	2.9976940815	1.083032491	1.3923598715	0.3332407665	0.428418422	0.9223674097	1.285255266	2.7671022291	0.4641199572	0.0740466494
elliott_smith.txt.tkzd.31.txt	39	0.224137931	6	0.0344827586	28	0.1609195402	16	0.091954023	13	0.0747126437	1	0.0057471264	6	0.0344827586	16	0.091954023	1	0.0057471264	10	0.0574712644	0	0	0	0	6.4891846922	2.9976940815	1.3923598715	2.4359775141	0.214209211	0.3747657714	0.4611837048	1.7489069332	2.1521906226	0.8119925047	0.3747657714
elliott_smith.txt.tkzd.32.txt	21	0.1544117647	1	0.0073529412	39	0.2867647059	12	0.0882352941	6	0.0441176471	1	0.0073529412	4	0.0294117647	12	0.0882352941	0	0	15	0.1102941176	0	0	0	0	20.7920792079	3.4941763727	0.5383235068	1.7485428809	0.0256344527	0.0832639467	0.1663893511	3.2472939217	6.4891846922	0.4995836803	0.3330557868
elliott_smith.txt.tkzd.33.txt	40	0.2173913043	9	0.0489130435	22	0.1195652174	34	0.1847826087	6	0.0326086957	0	0	2	0.0108695652	28	0.152173913	0	0	17	0.0923913043	1	0.0054347826	0	0	4.4395116537	6.6555740433	1.8173557474	1.1761246692	0.4089050432	0.2646280506	1.4975041597	0.6468685681	3.6605657238	0.1764187004	0.0714030703
elliott_smith.txt.tkzd.34.txt	57	0.2953367876	4	0.0207253886	34	0.1761658031	16	0.0829015544	11	0.0569948187	1	0.0051813472	2	0.0103626943	17	0.0880829016	0	0	18	0.0932642487	2	0.0103626943	0	0	14.2144638404	5.1771117166	1.6759776536	3.5602748282	0.1176124669	0.2498438476	0.3633060854	2.1236727046	3.0881017257	0.6870705809	0.1175778954
elliott_smith.txt.tkzd.35.txt	21	0.1578947368	9	0.0676691729	30	0.2255639098	12	0.0902255639	4	0.030075188	1	0.007518797	2	0.015037594	12	0.0902255639	0	0	15	0.1127819549	0	0	0	0	2.3307436182	5.2369077307	0.6997667444	1.7485428809	0.2999000333	0.7493755204	2.2443890274	2.4979184013	7.4812967581	0.3330557868	0.1665278934
elliott_smith.txt.tkzd.36.txt	64	0.275862069	5	0.0215517241	29	0.125	44	0.1896551724	19	0.0818965517	0	0	10	0.0431034483	19	0.0818965517	0	0	11	0.0474137931	1	0.0043103448	0	0	12.7744510978	3.366649132	2.2061358152	1.4542149512	0.1723543606	0.1136105431	0.2630194634	0.6589411497	1.525512888	0.4317200636	0.5260389269
elliott_smith.txt.tkzd.37.txt	22	0.1803278689	11	0.0901639344	18	0.1475409836	11	0.0901639344	12	0.0983606557	2	0.0163934426	3	0.0245901639	8	0.0655737705	0	0	8	0.0655737705	1	0.0081967213	0	0	1.9981834696	1.8318068276	1.2215435869	1.9981834696	0.6107717934	0.9990917348	0.9159034138	1.6348773842	1.4987510408	1.0899182561	0.3745318352
elliott_smith.txt.tkzd.38.txt	61	0.2346153846	16	0.0615384615	34	0.1307692308	41	0.1576923077	29	0.1115384615	0	0	5	0.0192307692	13	0.05	0	0	15	0.0576923077	0	0	0	0	3.8101186758	2.1027231989	1.7935901206	1.4874420873	0.4704498677	0.3901487442	0.5515339538	0.8290660814	1.1720096518	0.7071445989	0.384319754
elliott_smith.txt.tkzd.39.txt	57	0.257918552	17	0.0769230769	29	0.1312217195	16	0.07239819	24	0.1085972851	0	0	3	0.0135746606	10	0.0452488688	1	0.0045248869	35	0.1583710407	1	0.0045248869	0	0	3.3509700176	2.3740108288	1.9648397104	3.5602748282	0.5860048259	1.0618363523	0.7080383174	1.8113678951	1.2078300708	1.4990630856	0.2997002997
elliott_smith.txt.tkzd.4.txt	55	0.2582159624	8	0.0375586854	26	0.1220657277	35	0.1643192488	15	0.0704225352	3	0.014084507	9	0.0422535211	22	0.103286385	1	0.0046948357	15	0.0704225352	1	0.0046948357	0	0	6.8664169788	3.6642238508	2.1145713187	1.5709797201	0.30757401	0.2285061411	0.5329780147	0.7426449586	1.7321785476	0.4284490146	0.4089050432
elliott_smith.txt.tkzd.40.txt	92	0.2613636364	15	0.0426136364	34	0.0965909091	68	0.1931818182	38	0.1079545455	0	0	2	0.0056818182	24	0.0681818182	1	0.0028409091	11	0.03125	0	0	0	0	6.1292471686	2.4204156801	2.7050867392	1.3527422438	0.441046751	0.2205558006	0.3946329913	0.4999264814	0.894501447	0.5587413616	0.0832986256
elliott_smith.txt.tkzd.41.txt	43	0.3233082707	6	0.045112782	12	0.0902255639	18	0.1353383459	11	0.0827067669	0	0	5	0.037593985	5	0.037593985	0	0	8	0.0601503759	0	0	0	0	7.1547420965	3.9055404178	3.5803497086	2.3875624653	0.4995836803	0.333148251	0.5449591281	0.6662965019	1.0899182561	0.6107717934	0.998003992
elliott_smith.txt.tkzd.42.txt	34	0.201183432	6	0.0355029586	14	0.0828402367	26	0.1538461538	26	0.1538461538	3	0.0177514793	4	0.0236686391	14	0.0828402367	2	0.0118343195	6	0.0355029586	0	0	0	0	5.6572379368	1.3071895425	2.4268379729	1.3071895425	0.4282655246	0.2306805075	0.2306805075	0.5382545175	0.5382545175	0.9996155325	0.2855103498
elliott_smith.txt.tkzd.43.txt	46	0.1982758621	5	0.0215517241	44	0.1896551724	29	0.125	23	0.099137931	1	0.0043103448	6	0.025862069	21	0.0905172414	0	0	10	0.0431034483	0	0	0	0	9.1816367266	1.9991308127	1.0452169961	1.5856601172	0.1136105431	0.1723543606	0.2172968275	1.516718373	1.9122120817	0.7928300586	0.2855782961
elliott_smith.txt.tkzd.44.txt	43	0.2275132275	10	0.0529100529	23	0.1216931217	32	0.1693121693	18	0.0952380952	1	0.0052910053	5	0.0264550265	15	0.0793650794	0	0	13	0.0687830688	0	0	0	0	4.2957042957	2.3875624653	1.8687527162	1.3433302093	0.4345936549	0.3124023743	0.555247085	0.7185254608	1.2770682954	0.5623242737	0.3331112592
elliott_smith.txt.tkzd.45.txt	46	0.1419753086	11	0.0339506173	74	0.2283950617	38	0.1172839506	32	0.0987654321	3	0.0092592593	3	0.0092592593	19	0.0586419753	0	0	46	0.1419753086	0	0	0	0	4.1780199818	1.4370509216	0.6215376301	1.21020784	0.1486285637	0.289397527	0.3436426117	1.9468560905	2.3117775695	0.8418837148	0.1578116781
elliott_smith.txt.tkzd.46.txt	82	0.2258953168	18	0.0495867769	73	0.2011019284	39	0.1074380165	22	0.0606060606	3	0.0082644628	11	0.0303030303	24	0.0661157025	2	0.0055096419	35	0.0964187328	0	0	0	0	4.5530260966	3.7255792821	1.1231338173	2.1020251218	0.2465415696	0.4614201487	0.8178100863	1.8713150474	3.316674239	0.5639579595	0.4581424407
elliott_smith.txt.tkzd.47.txt	57	0.2365145228	14	0.0580912863	25	0.1037344398	43	0.1784232365	28	0.1161825726	0	0	6	0.0248962656	15	0.0622406639	0	0	9	0.0373443983	0	0	0	0	4.0685224839	2.0349875045	2.2790883647	1.3252731923	0.5597760896	0.3255056964	0.4998214923	0.5812601721	0.8925383792	0.6510113927	0.399733511
elliott_smith.txt.tkzd.48.txt	35	0.2258064516	8	0.0516129032	28	0.1806451613	12	0.0774193548	8	0.0516129032	1	0.0064516129	3	0.0193548387	17	0.1096774194	0	0	23	0.1483870968	0	0	0	0	4.3695380774	4.3695380774	1.2495537308	2.9142381349	0.2856122813	0.6661115737	0.9987515605	2.3313905079	3.4956304619	0.6661115737	0.176366843
elliott_smith.txt.tkzd.49.txt	38	0.2021276596	8	0.0425531915	25	0.1329787234	29	0.1542553191	13	0.0691489362	2	0.0106382979	2	0.0106382979	24	0.1276595745	0	0	21	0.1117021277	0	0	0	0	4.7440699126	2.9208301307	1.5193922431	1.3098931403	0.3198720512	0.2757669769	0.6149116065	0.8617718028	1.9215987702	0.4481213375	0.0832986256
elliott_smith.txt.tkzd.5.txt	52	0.1992337165	9	0.0344827586	45	0.1724137931	25	0.0957854406	22	0.0842911877	0	0	9	0.0344827586	24	0.091954023	0	0	15	0.0574712644	0	0	0	0	5.7713651498	2.3625624716	1.1552988225	2.0791683327	0.1999555654	0.3598560576	0.4089050432	1.7992802879	2.0445252158	0.8796481407	0.3748438151
elliott_smith.txt.tkzd.50.txt	54	0.2647058824	15	0.0735294118	20	0.0980392157	27	0.1323529412	26	0.1274509804	1	0.0049019608	4	0.0196078431	10	0.0490196078	2	0.0098039216	9	0.0441176471	0	0	0	0	3.5976015989	2.0761245675	2.6986506747	1.9992595335	0.7496251874	0.5553498704	0.5767012687	0.7404664939	0.768935025	0.9626064421	0.3996003996
elliott_smith.txt.tkzd.51.txt	52	0.181184669	19	0.0662020906	61	0.212543554	37	0.1289198606	16	0.0557491289	2	0.0069686411	14	0.0487804878	20	0.0696864111	0	0	25	0.0871080139	0	0	0	0	2.7354024198	3.2479700187	0.8523192919	1.4050256687	0.3114243567	0.5133747636	1.1867582761	1.6482031883	3.8101186758	0.4323155904	0.6996501749
elliott_smith.txt.tkzd.52.txt	33	0.1843575419	10	0.0558659218	24	0.1340782123	18	0.1005586592	12	0.0670391061	1	0.0055865922	2	0.0111731844	16	0.0893854749	13	0.0726256983	16	0.0893854749	0	0	0	0	3.2967032967	2.7477102415	1.374427322	1.8323153803	0.4164931279	0.555247085	0.8326394671	1.3325930039	1.9983347211	0.6662965019	0.1249219238
elliott_smith.txt.tkzd.53.txt	30	0.1554404145	10	0.0518134715	42	0.2176165803	23	0.1191709845	9	0.0466321244	0	0	4	0.0207253886	20	0.103626943	0	0	16	0.0829015544	1	0.0051813472	0	0	2.997002997	3.3296337403	0.7141156867	1.3037809648	0.2380385622	0.4345936549	1.1098779134	1.8252933507	4.6614872364	0.3911342894	0.19990005
elliott_smith.txt.tkzd.54.txt	19	0.1958762887	3	0.0309278351	11	0.1134020619	14	0.1443298969	15	0.1546391753	0	0	0	0	13	0.1340206186	0	0	8	0.0824742268	0	0	0	0	6.3122923588	1.2658227848	1.7257039055	1.3561741613	0.272479564	0.2141327623	0.1998667555	0.7851534618	0.7328447702	1.0706638116	0
elliott_smith.txt.tkzd.55.txt	54	0.2465753425	12	0.0547945205	20	0.0913242009	51	0.2328767123	18	0.0821917808	0	0	3	0.0136986301	17	0.0776255708	7	0.0319634703	6	0.0273972603	0	0	0	0	4.4962531224	2.9983342588	2.6986506747	1.0586159577	0.5997001499	0.2352479906	0.6662965019	0.3920799843	1.1104941699	0.3528719859	0.176366843
elliott_smith.txt.tkzd.56.txt	60	0.25	16	0.0666666667	30	0.125	40	0.1666666667	29	0.1208333333	3	0.0125	6	0.025	7	0.0291666667	0	0	5	0.0208333333	1	0.0041666667	0	0	3.7476577139	2.0682523268	1.9993335555	1.4996250937	0.5331556148	0.399900025	0.5515339538	0.7498125469	1.0341261634	0.7248187953	0.8559201141
elliott_smith.txt.tkzd.57.txt	69	0.2123076923	10	0.0307692308	71	0.2184615385	35	0.1076923077	21	0.0646153846	4	0.0123076923	2	0.0061538462	37	0.1138461538	0	0	21	0.0646153846	0	0	0	0	6.8931068931	3.2841504046	0.9716941276	1.970865467	0.1408252359	0.2856326764	0.4759638267	2.0279920023	3.3793431699	0.5998286204	0.0540394488
elliott_smith.txt.tkzd.58.txt	67	0.209375	7	0.021875	47	0.146875	47	0.146875	29	0.090625	7	0.021875	12	0.0375	34	0.10625	1	0.003125	26	0.08125	0	0	0	0	9.5577746077	2.3095484316	1.4252286748	1.4252286748	0.1489044884	0.1489044884	0.2412961048	0.9997872793	1.6201309893	0.6168900234	0.3528374008
elliott_smith.txt.tkzd.59.txt	48	0.2376237624	7	0.0346534653	31	0.1534653465	19	0.0940594059	16	0.0792079208	2	0.0099009901	2	0.0099009901	16	0.0792079208	2	0.0099009901	23	0.1138613861	1	0.004950495	0	0	6.847360913	2.9981261711	1.5478877781	2.524986849	0.2257336343	0.3682272488	0.4372267333	1.6307206733	1.9362898189	0.841662283	0.1249219238
elliott_smith.txt.tkzd.6.txt	14	0.1147540984	12	0.0983606557	26	0.2131147541	8	0.0655737705	8	0.0655737705	0	0	6	0.0491803279	16	0.131147541	1	0.0081967213	10	0.0819672131	1	0.0081967213	0	0	1.165695254	1.747815231	0.5382545175	1.747815231	0.461361015	1.4981273408	1.4981273408	3.2459425718	3.2459425718	0.9987515605	0.3747657714
elliott_smith.txt.tkzd.60.txt	37	0.1822660099	3	0.0147783251	46	0.2266009852	17	0.0837438424	6	0.0295566502	1	0.0049261084	6	0.0295566502	23	0.1133004926	1	0.0049261084	29	0.1428571429	6	0.0295566502	0	0	12.292358804	6.15640599	0.8041730059	2.1751910641	0.0652032167	0.176366843	0.4991680532	2.7042915932	7.6539101498	0.3527336861	0.260756193
elliott_smith.txt.tkzd.61.txt	57	0.2317073171	5	0.0203252033	32	0.1300813008	36	0.1463414634	21	0.0853658537	5	0.0203252033	7	0.0284552846	21	0.0853658537	1	0.0040650407	24	0.0975609756	1	0.0040650407	0	0	11.377245509	2.7129938125	1.7806935333	1.5828936407	0.1562011871	0.1388503194	0.2379819134	0.8886420439	1.5230842456	0.5831713413	0.3331746787
elliott_smith.txt.tkzd.62.txt	28	0.2121212121	5	0.0378787879	16	0.1212121212	30	0.2272727273	14	0.1060606061	0	0	2	0.0151515152	12	0.0909090909	0	0	5	0.0378787879	0	0	0	0	5.5888223553	1.9985724483	1.7489069332	0.9330223259	0.3123048095	0.1666111296	0.3568879372	0.5331556148	1.142041399	0.4665111629	0.1665278934
elliott_smith.txt.tkzd.63.txt	27	0.1443850267	5	0.0267379679	32	0.1711229947	14	0.0748663102	20	0.1069518717	2	0.0106951872	8	0.0427807487	28	0.1497326203	0	0	14	0.0748663102	0	0	0	0	5.3892215569	1.3493253373	0.8434864105	1.9271948608	0.1562011871	0.3568879372	0.2498750625	2.284082798	1.5992003998	1.4275517488	0.2856122813
elliott_smith.txt.tkzd.64.txt	44	0.1946902655	10	0.0442477876	41	0.1814159292	33	0.1460176991	5	0.0221238938	0	0	9	0.0398230088	29	0.1283185841	2	0.0088495575	25	0.110619469	0	0	0	0	4.3956043956	8.7824351297	1.0729090466	1.3329294153	0.2438429651	0.3029385035	1.996007984	1.2420478643	8.1836327345	0.1514692517	0.310237849
elliott_smith.txt.tkzd.65.txt	38	0.2533333333	0	0	22	0.1466666667	31	0.2066666667	12	0.08	0	0	3	0.02	10	0.0666666667	1	0.0066666667	4	0.0266666667	0	0	0	0	3800	3.164029975	1.72648796	1.2254111577	0	0	0	0.709448565	1.8318068276	0.3869719445	0.2997002997
elliott_smith.txt.tkzd.66.txt	38	0.1844660194	12	0.0582524272	37	0.1796116505	30	0.145631068	19	0.0922330097	1	0.0048543689	6	0.0291262136	12	0.0582524272	1	0.0048543689	10	0.0485436893	1	0.0048543689	0	0	3.164029975	1.9989479222	1.0267495272	1.2662445851	0.3242366928	0.3998667111	0.6312467123	1.2329223592	1.9463440295	0.6331222926	0.4995836803
elliott_smith.txt.tkzd.67.txt	52	0.2666666667	3	0.0153846154	15	0.0769230769	42	0.2153846154	17	0.0871794872	5	0.0256410256	3	0.0153846154	25	0.1282051282	0	0	9	0.0461538462	0	0	0	0	17.2757475083	3.0570252793	3.4643570953	1.2378005237	0.1998667555	0.0714115687	0.176366843	0.3570578434	0.8818342152	0.4046655558	0.1199520192
elliott_smith.txt.tkzd.68.txt	79	0.2379518072	10	0.0301204819	24	0.0722891566	80	0.2409638554	33	0.0993975904	6	0.0180722892	1	0.0030120482	23	0.0692771084	0	0	12	0.0361445783	0	0	0	0	7.8921078921	2.3932141775	3.2902957101	0.9873765779	0.4164931279	0.124984377	0.3029385035	0.2999625047	0.7270524084	0.4124484439	0.0434593655
elliott_smith.txt.tkzd.69.txt	22	0.1325301205	17	0.1024096386	37	0.2228915663	11	0.0662650602	7	0.0421686747	8	0.0481927711	4	0.0240963855	13	0.078313253	0	0	21	0.1265060241	0	0	0	0	1.2933568489	3.1383737518	0.5944339368	1.9981834696	0.4593353148	1.5440508629	2.42510699	3.3605812897	5.2781740371	0.6357856494	0.3074558032
elliott_smith.txt.tkzd.7.txt	51	0.2142857143	10	0.0420168067	42	0.1764705882	24	0.1008403361	14	0.0588235294	4	0.0168067227	8	0.0336134454	23	0.0966386555	0	0	29	0.1218487395	0	0	0	0	5.0949050949	3.6402569593	1.2139966675	2.1241149521	0.2380385622	0.4164931279	0.7137758744	1.749271137	2.9978586724	0.583090379	0.3476749239
elliott_smith.txt.tkzd.70.txt	54	0.2317596567	8	0.0343347639	37	0.1587982833	36	0.1545064378	13	0.0557939914	1	0.0042918455	3	0.0128755365	26	0.1115879828	0	0	18	0.0772532189	0	0	0	0	6.7415730337	4.1506533436	1.4590651175	1.499583449	0.2161577952	0.222160511	0.6149116065	1.0274923632	2.8439661799	0.3610108303	0.1153402537
elliott_smith.txt.tkzd.71.txt	72	0.2696629213	4	0.0149812734	36	0.1348314607	30	0.1123595506	49	0.1835205993	1	0.0037453184	2	0.0074906367	12	0.0449438202	0	0	9	0.0337078652	0	0	0	0	17.9551122195	1.4690879412	1.9994445987	2.3992002666	0.1110802555	0.1332889037	0.0816159967	1.1996001333	0.7345439706	1.6327890703	0.1665278934
elliott_smith.txt.tkzd.72.txt	41	0.2157894737	5	0.0263157895	39	0.2052631579	25	0.1315789474	17	0.0894736842	0	0	1	0.0052631579	13	0.0684210526	0	0	10	0.0526315789	0	0	0	0	8.1836327345	2.4103468548	1.0510125609	1.6393442623	0.1281722635	0.199920032	0.2939447384	1.5593762495	2.2927689594	0.6797281088	0.0768639508
elliott_smith.txt.tkzd.73.txt	32	0.2	11	0.06875	25	0.15625	18	0.1125	12	0.075	2	0.0125	7	0.04375	15	0.09375	1	0.00625	16	0.1	0	0	0	0	2.906448683	2.6644462948	1.2794882047	1.7767906719	0.4398240704	0.6107717934	0.9159034138	1.3881177124	2.0815986678	0.6662965019	0.4663557628
